,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare_1,business_fare_rs,first_fare_rs,economy_fare,business_fare,first_fare
803,BOM,JAI,22:55:00,6,1:35:00,0:30:00,0,6E624,6E,IndiGo,8268,,,99.216,,
804,BOM,JAI,22:55:00,1,1:35:00,0:30:00,2,6E624,6E,IndiGo,8268,,,99.216,,
805,BOM,JAI,17:20:00,1,1:35:00,18:55:00,1,6E6515,6E,IndiGo,8268,,,99.216,,
806,BOM,JAI,8:00:00,6,1:45:00,9:45:00,6,6E5247,6E,IndiGo,8268,,,99.216,,
807,BOM,JAI,16:50:00,0,1:45:00,18:35:00,0,6E6515,6E,IndiGo,8268,,,99.216,,
808,BOM,JAI,12:30:00,1,1:45:00,14:15:00,1,6E5268,6E,IndiGo,8268,,,99.216,,
809,BOM,JAI,8:00:00,4,1:45:00,9:45:00,4,6E5247,6E,IndiGo,8268,,,99.216,,
810,BOM,JAI,12:30:00,3,1:45:00,14:15:00,3,6E5268,6E,IndiGo,8268,,,99.216,,
811,BOM,JAI,12:30:00,6,1:45:00,14:15:00,6,6E5268,6E,IndiGo,8268,,,99.216,,
812,BOM,JAI,16:50:00,3,1:45:00,18:35:00,3,6E6515,6E,IndiGo,8268,,,99.216,,
813,BOM,JAI,12:30:00,5,1:45:00,14:15:00,5,6E5268,6E,IndiGo,8268,,,99.216,,
814,BOM,JAI,8:00:00,1,1:45:00,9:45:00,1,6E5247,6E,IndiGo,8268,,,99.216,,
815,BOM,JAI,12:30:00,4,1:45:00,14:15:00,4,6E5268,6E,IndiGo,8268,,,99.216,,
816,BOM,JAI,16:50:00,2,1:45:00,18:35:00,2,6E6515,6E,IndiGo,8268,,,99.216,,
817,BOM,GOI,20:40:00,2,1:20:00,22:00:00,2,I5679,I5,AirAsia India,3756,,,45.072,,
818,BOM,GOI,20:40:00,4,1:20:00,22:00:00,4,I5679,I5,AirAsia India,3756,,,45.072,,
819,BOM,GOI,15:20:00,2,1:25:00,16:45:00,2,G8382,G8,Go First,3977,,,47.724,,
820,BOM,GOI,16:30:00,4,1:25:00,17:55:00,4,G8371,G8,Go First,4021,,,48.252,,
821,BOM,GOI,21:00:00,0,1:20:00,22:20:00,0,AI683,AI,Air India,5432,,20423,65.184,,245.076
822,BOM,GOI,15:35:00,5,1:30:00,17:05:00,5,SG455,SG,SpiceJet,6130,,,73.56,,
823,BOM,GOI,15:35:00,0,1:30:00,17:05:00,0,SG455,SG,SpiceJet,6130,,,73.56,,
824,BOM,GOI,11:30:00,2,1:15:00,12:45:00,2,G8331,G8,Go First,6309,,,75.708,,
825,BOM,GOI,13:25:00,1,1:10:00,14:35:00,1,AI663,AI,Air India,6599,,,79.188,,
826,BOM,GOI,13:25:00,5,1:10:00,14:35:00,5,AI663,AI,Air India,6599,,,79.188,,
827,BOM,GOI,13:25:00,6,1:10:00,14:35:00,6,AI663,AI,Air India,6599,,,79.188,,
828,BOM,GOI,13:25:00,0,1:10:00,14:35:00,0,AI663,AI,Air India,6599,,,79.188,,
829,BOM,GOI,13:25:00,2,1:10:00,14:35:00,2,AI663,AI,Air India,6599,,,79.188,,
830,BOM,GOI,5:05:00,5,1:15:00,6:20:00,5,AI685,AI,Air India,6599,,20423,79.188,,245.076
831,BOM,GOI,5:05:00,3,1:15:00,6:20:00,3,AI685,AI,Air India,6599,,20423,79.188,,245.076
832,BOM,GOI,5:05:00,6,1:15:00,6:20:00,6,AI685,AI,Air India,6599,,20423,79.188,,245.076
833,BOM,GOI,5:05:00,2,1:15:00,6:20:00,2,AI685,AI,Air India,6599,,20423,79.188,,245.076
834,BOM,GOI,5:05:00,1,1:15:00,6:20:00,1,AI685,AI,Air India,6599,,20423,79.188,,245.076
835,BOM,GOI,21:00:00,1,1:20:00,22:20:00,1,AI683,AI,Air India,6599,,20423,79.188,,245.076
836,BOM,GOI,21:00:00,5,1:20:00,22:20:00,5,AI683,AI,Air India,6599,,21022,79.188,,252.264
837,BOM,GOI,5:05:00,0,1:15:00,6:20:00,0,AI685,AI,Air India,6837,,20423,82.044,,245.076
838,BOM,LKO,17:25:00,2,2:20:00,19:45:00,2,G8397,G8,Go First,6261,,,75.132,,
839,BOM,LKO,10:40:00,2,2:25:00,13:05:00,2,G8306,G8,Go First,6327,,,75.924,,
840,BOM,LKO,11:15:00,0,2:05:00,13:20:00,0,AI625,AI,Air India,9325,,22207,111.9,,266.484
841,BOM,LKO,11:15:00,3,2:05:00,13:20:00,3,AI625,AI,Air India,9512,,22208,114.144,,266.496
842,BOM,LKO,11:15:00,5,2:05:00,13:20:00,5,AI625,AI,Air India,9512,,22807,114.144,,273.684
843,BOM,LKO,11:15:00,1,2:05:00,13:20:00,1,AI625,AI,Air India,9512,,22207,114.144,,266.484
844,BOM,LKO,11:15:00,2,2:05:00,13:20:00,2,AI625,AI,Air India,9512,,22378,114.144,,268.536
845,BOM,LKO,11:15:00,6,2:05:00,13:20:00,6,AI625,AI,Air India,9512,,22807,114.144,,273.684
846,BOM,LKO,11:15:00,4,2:05:00,13:20:00,4,AI625,AI,Air India,9512,,22207,114.144,,266.484
847,BOM,LKO,17:25:00,3,2:20:00,19:45:00,3,G8397,G8,Go First,9607,,,115.284,,
848,BOM,LKO,17:40:00,0,2:05:00,19:45:00,0,G8397,G8,Go First,9783,,,117.396,,
849,BOM,LKO,17:25:00,1,2:20:00,19:45:00,1,G8397,G8,Go First,9783,,,117.396,,
850,BOM,LKO,10:40:00,0,2:25:00,13:05:00,0,G8306,G8,Go First,9783,,,117.396,,
851,BOM,LKO,10:40:00,1,2:25:00,13:05:00,1,G8306,G8,Go First,9783,,,117.396,,
852,BOM,LKO,21:50:00,4,1:45:00,23:35:00,4,6E5391,6E,IndiGo,9900,,,118.8,,
853,BOM,LKO,21:50:00,3,1:45:00,23:35:00,3,6E5391,6E,IndiGo,9900,,,118.8,,
854,BOM,LKO,21:50:00,5,1:45:00,23:35:00,5,6E5391,6E,IndiGo,9900,,,118.8,,
855,BOM,LKO,21:50:00,2,1:45:00,23:35:00,2,6E5391,6E,IndiGo,9900,,,118.8,,
856,BOM,LKO,16:20:00,5,2:05:00,18:25:00,5,6E5339,6E,IndiGo,9900,,,118.8,,
857,BOM,LKO,13:45:00,4,2:15:00,16:00:00,4,6E5228,6E,IndiGo,9900,,,118.8,,
858,BOM,LKO,5:50:00,3,2:15:00,8:05:00,3,6E5363,6E,IndiGo,9900,,,118.8,,
859,BOM,LKO,5:50:00,5,2:15:00,8:05:00,5,6E5363,6E,IndiGo,9900,,,118.8,,
860,BOM,LKO,13:45:00,5,2:15:00,16:00:00,5,6E5228,6E,IndiGo,9900,,,118.8,,
861,BOM,LKO,5:50:00,6,2:15:00,8:05:00,6,6E5363,6E,IndiGo,9900,,,118.8,,
862,BOM,LKO,10:40:00,6,2:25:00,13:05:00,6,G8306,G8,Go First,9900,,,118.8,,
863,BOM,CJB,11:55:00,4,1:55:00,13:50:00,4,UK521,UK,Vistara,7699,9422,27680,92.388,113.064,332.16
864,BOM,CJB,11:55:00,1,1:55:00,13:50:00,1,UK521,UK,Vistara,7878,9422,23441,94.536,113.064,281.292
865,BOM,CJB,11:55:00,2,1:55:00,13:50:00,2,UK521,UK,Vistara,7878,9422,23366,94.536,113.064,280.392
866,BOM,CJB,11:55:00,0,1:55:00,13:50:00,0,UK521,UK,Vistara,7878,14410,49251,94.536,172.92,591.012
867,BOM,CJB,11:55:00,6,1:55:00,13:50:00,6,UK521,UK,Vistara,7878,9422,,94.536,113.064,
868,BOM,CJB,11:55:00,5,1:55:00,13:50:00,5,UK521,UK,Vistara,7878,9422,78314,94.536,113.064,939.768
869,BOM,CJB,11:50:00,3,1:55:00,13:45:00,3,G82603,G8,Go First,7975,,,95.7,,
870,BOM,CJB,11:50:00,2,1:55:00,13:45:00,2,G82603,G8,Go First,8151,,,97.812,,
871,BOM,CJB,11:50:00,1,1:55:00,13:45:00,1,G82603,G8,Go First,8151,,,97.812,,
872,BOM,CJB,11:50:00,0,1:55:00,13:45:00,0,G82603,G8,Go First,8151,,,97.812,,
873,BOM,CJB,9:10:00,5,1:50:00,11:00:00,5,6E5367,6E,IndiGo,8268,,,99.216,,
874,BOM,CJB,18:45:00,6,1:50:00,20:35:00,6,6E5313,6E,IndiGo,8268,,,99.216,,
875,BOM,CJB,9:10:00,3,1:50:00,11:00:00,3,6E5367,6E,IndiGo,8268,,,99.216,,
876,BOM,CJB,18:45:00,1,1:50:00,20:35:00,1,6E5313,6E,IndiGo,8268,,,99.216,,
877,BOM,CJB,18:45:00,0,1:50:00,20:35:00,0,6E5313,6E,IndiGo,8268,,,99.216,,
878,BOM,CJB,9:10:00,6,1:50:00,11:00:00,6,6E5367,6E,IndiGo,8268,,,99.216,,
879,BOM,CJB,18:45:00,5,1:50:00,20:35:00,5,6E5313,6E,IndiGo,8268,,,99.216,,
880,BOM,CJB,9:10:00,2,1:50:00,11:00:00,2,6E5367,6E,IndiGo,8268,,,99.216,,
881,BOM,CJB,18:45:00,4,1:50:00,20:35:00,4,6E5313,6E,IndiGo,8268,,,99.216,,
882,BOM,CJB,18:45:00,3,1:50:00,20:35:00,3,6E5313,6E,IndiGo,8268,,,99.216,,
883,BOM,CJB,18:45:00,2,1:50:00,20:35:00,2,6E5313,6E,IndiGo,8268,,,99.216,,
884,BOM,CJB,11:50:00,4,1:55:00,13:45:00,4,G82603,G8,Go First,8268,,,99.216,,
885,BOM,CJB,11:50:00,6,1:55:00,13:45:00,6,G82603,G8,Go First,8268,,,99.216,,
886,BOM,CJB,11:50:00,5,1:55:00,13:45:00,5,G82603,G8,Go First,8268,,,99.216,,
887,BOM,IXB,8:25:00,5,2:45:00,11:10:00,5,SG397,SG,SpiceJet,9693,,,116.316,,
888,BOM,IXB,13:10:00,5,2:40:00,15:50:00,5,SG163,SG,SpiceJet,10372,,,124.464,,
889,BOM,IXB,13:10:00,0,2:40:00,15:50:00,0,SG163,SG,SpiceJet,10372,,,124.464,,
890,BOM,IXB,13:10:00,3,2:40:00,15:50:00,3,SG163,SG,SpiceJet,10372,,,124.464,,
891,BOM,IXB,13:10:00,1,2:40:00,15:50:00,1,SG163,SG,SpiceJet,10372,,,124.464,,
892,BOM,IXB,8:25:00,2,2:45:00,11:10:00,2,SG397,SG,SpiceJet,10372,,,124.464,,
893,BOM,IXB,13:10:00,6,2:40:00,15:50:00,6,SG163,SG,SpiceJet,11388,,,136.656,,
894,BOM,IXB,13:10:00,4,2:40:00,15:50:00,4,SG163,SG,SpiceJet,11388,,,136.656,,
895,BOM,IXB,8:25:00,6,2:45:00,11:10:00,6,SG397,SG,SpiceJet,11388,,,136.656,,
896,BOM,IXB,8:10:00,4,2:45:00,10:55:00,4,6E618,6E,IndiGo,11784,,,141.408,,
897,BOM,IXB,8:10:00,6,2:45:00,10:55:00,6,6E618,6E,IndiGo,11784,,,141.408,,
898,BOM,GAU,19:45:00,6,3:10:00,22:55:00,6,6E5319,6E,IndiGo,11784,,,141.408,,
899,BOM,GAU,5:55:00,5,3:10:00,9:05:00,5,6E6434,6E,IndiGo,11784,,,141.408,,
900,BOM,GAU,19:45:00,3,3:10:00,22:55:00,3,6E5319,6E,IndiGo,11784,,,141.408,,
901,BOM,GAU,19:45:00,4,3:10:00,22:55:00,4,6E5319,6E,IndiGo,11784,,,141.408,,
902,BOM,GAU,19:45:00,2,3:10:00,22:55:00,2,6E5319,6E,IndiGo,11784,,,141.408,,
903,BOM,GAU,19:45:00,1,3:10:00,22:55:00,1,6E5319,6E,IndiGo,11784,,,141.408,,
904,BOM,GAU,5:55:00,0,3:10:00,9:05:00,0,6E6434,6E,IndiGo,11784,,,141.408,,
905,BOM,GAU,19:45:00,5,3:10:00,22:55:00,5,6E5319,6E,IndiGo,11784,,,141.408,,
906,BOM,GAU,5:55:00,3,3:10:00,9:05:00,3,6E6434,6E,IndiGo,11784,,,141.408,,
907,BOM,GAU,5:55:00,4,3:10:00,9:05:00,4,6E6434,6E,IndiGo,11784,,,141.408,,
908,BOM,GAU,5:55:00,6,3:10:00,9:05:00,6,6E6434,6E,IndiGo,11784,,,141.408,,
909,BOM,GAU,5:55:00,2,3:10:00,9:05:00,2,6E6434,6E,IndiGo,11784,,,141.408,,
910,BOM,GAU,19:45:00,0,3:10:00,22:55:00,0,6E5319,6E,IndiGo,11784,,,141.408,,
911,BOM,VTZ,9:50:00,2,3:40:00,13:30:00,2,AI651,AI,Air India,9512,,,114.144,,
912,BOM,VTZ,9:50:00,6,3:40:00,13:30:00,6,AI651,AI,Air India,9512,,,114.144,,
913,BOM,VTZ,9:50:00,3,3:40:00,13:30:00,3,AI651,AI,Air India,9512,,,114.144,,
914,BOM,VTZ,9:50:00,1,3:40:00,13:30:00,1,AI651,AI,Air India,9512,,,114.144,,
915,BOM,VTZ,9:50:00,4,3:40:00,13:30:00,4,AI651,AI,Air India,9512,,,114.144,,
916,BOM,VTZ,9:50:00,5,3:40:00,13:30:00,5,AI651,AI,Air India,9512,,,114.144,,
917,BOM,VTZ,17:45:00,3,2:10:00,19:55:00,3,6E5271,6E,IndiGo,9900,,,118.8,,
918,BOM,VTZ,17:45:00,0,2:10:00,19:55:00,0,6E5271,6E,IndiGo,9900,,,118.8,,
919,BOM,VTZ,17:45:00,6,2:10:00,19:55:00,6,6E5271,6E,IndiGo,9900,,,118.8,,
920,BOM,VTZ,17:45:00,4,2:10:00,19:55:00,4,6E5271,6E,IndiGo,9900,,,118.8,,
921,BOM,VTZ,17:45:00,2,2:10:00,19:55:00,2,6E5271,6E,IndiGo,9900,,,118.8,,
922,BOM,VTZ,17:45:00,5,2:10:00,19:55:00,5,6E5271,6E,IndiGo,9900,,,118.8,,
923,BOM,VTZ,17:45:00,1,2:10:00,19:55:00,1,6E5271,6E,IndiGo,9900,,,118.8,,
924,BOM,VTZ,9:50:00,0,3:40:00,13:30:00,0,AI651,AI,Air India,22201,,22340,266.412,,268.08
925,BOM,ATQ,5:55:00,5,2:40:00,8:35:00,5,AI649,AI,Air India,10632,,22208,127.584,,266.496
926,BOM,ATQ,5:55:00,4,2:40:00,8:35:00,4,AI649,AI,Air India,10632,,22207,127.584,,266.484
927,BOM,ATQ,5:55:00,2,2:40:00,8:35:00,2,AI649,AI,Air India,10632,,22207,127.584,,266.484
928,BOM,ATQ,5:55:00,3,2:40:00,8:35:00,3,AI649,AI,Air India,10632,,22207,127.584,,266.484
929,BOM,ATQ,5:55:00,1,2:40:00,8:35:00,1,AI649,AI,Air India,10632,,22207,127.584,,266.484
930,BOM,ATQ,5:55:00,6,2:40:00,8:35:00,6,AI649,AI,Air India,10632,,22208,127.584,,266.496
931,BOM,ATQ,5:55:00,0,2:40:00,8:35:00,0,AI649,AI,Air India,10632,,22340,127.584,,268.08
932,BOM,ATQ,9:15:00,2,2:25:00,11:40:00,2,G82411,G8,Go First,10909,,,130.908,,
933,BOM,ATQ,9:15:00,1,2:25:00,11:40:00,1,G82411,G8,Go First,10909,,,130.908,,
934,BOM,ATQ,9:15:00,0,2:25:00,11:40:00,0,G82411,G8,Go First,10909,,,130.908,,
935,BOM,ATQ,6:30:00,4,1:55:00,8:25:00,4,6E453,6E,IndiGo,11027,,,132.324,,
936,BOM,ATQ,6:30:00,3,1:55:00,8:25:00,3,6E453,6E,IndiGo,11027,,,132.324,,
937,BOM,ATQ,6:30:00,5,1:55:00,8:25:00,5,6E453,6E,IndiGo,11027,,,132.324,,
938,BOM,ATQ,6:30:00,0,1:55:00,8:25:00,0,6E453,6E,IndiGo,11027,,,132.324,,
939,BOM,ATQ,6:30:00,6,1:55:00,8:25:00,6,6E453,6E,IndiGo,11027,,,132.324,,
940,BOM,ATQ,9:15:00,5,2:25:00,11:40:00,5,G82411,G8,Go First,11027,,,132.324,,
941,BOM,ATQ,9:15:00,3,2:25:00,11:40:00,3,G82411,G8,Go First,11027,,,132.324,,
942,BOM,ATQ,9:15:00,6,2:25:00,11:40:00,6,G82411,G8,Go First,11027,,,132.324,,
943,BOM,ATQ,9:15:00,4,2:25:00,11:40:00,4,G82411,G8,Go First,11027,,,132.324,,
944,BOM,IXM,12:00:00,2,1:55:00,13:55:00,2,6E5357,6E,IndiGo,8851,,,106.212,,
945,BOM,IXM,9:00:00,3,4:00:00,13:00:00,3,AI671,AI,Air India,9512,,,114.144,,
946,BOM,IXM,9:00:00,5,4:00:00,13:00:00,5,AI671,AI,Air India,9512,,,114.144,,
947,BOM,IXM,9:00:00,6,4:00:00,13:00:00,6,AI671,AI,Air India,9512,,,114.144,,
948,BOM,IXM,9:00:00,4,4:00:00,13:00:00,4,AI671,AI,Air India,9512,,,114.144,,
949,BOM,IXM,9:00:00,2,4:00:00,13:00:00,2,AI671,AI,Air India,9512,,,114.144,,
950,BOM,IXM,12:00:00,6,1:55:00,13:55:00,6,6E5357,6E,IndiGo,9900,,,118.8,,
951,BOM,IXM,12:00:00,4,1:55:00,13:55:00,4,6E5357,6E,IndiGo,10365,,,124.38,,
952,BOM,IXM,12:00:00,3,1:55:00,13:55:00,3,6E5357,6E,IndiGo,10365,,,124.38,,
953,BOM,IXM,12:00:00,5,1:55:00,13:55:00,5,6E5357,6E,IndiGo,10832,,,129.984,,
954,BOM,IXM,12:00:00,1,1:55:00,13:55:00,1,6E5357,6E,IndiGo,11298,,,135.576,,
955,BOM,IXM,12:00:00,0,1:55:00,13:55:00,0,6E5357,6E,IndiGo,11298,,,135.576,,
956,BOM,IXM,9:00:00,0,4:00:00,13:00:00,0,AI671,AI,Air India,22823,,,273.876,,
957,BOM,IXM,9:00:00,1,4:00:00,13:00:00,1,AI671,AI,Air India,33390,,22076,400.68,,264.912
958,BOM,NAG,19:15:00,1,1:25:00,20:40:00,1,G8344,G8,Go First,6534,,,78.408,,
959,BOM,NAG,6:15:00,1,1:35:00,7:50:00,1,G82601,G8,Go First,6534,,,78.408,,
960,BOM,NAG,19:15:00,6,1:25:00,20:40:00,6,G8344,G8,Go First,6835,,,82.02,,
961,BOM,NAG,6:15:00,6,1:35:00,7:50:00,6,G82601,G8,Go First,6835,,,82.02,,
962,BOM,NAG,5:35:00,0,1:45:00,7:20:00,0,AI627,AI,Air India,7560,,16857,90.72,,202.284
963,BOM,NAG,18:50:00,1,1:40:00,20:30:00,1,AI629,AI,Air India,8093,,16857,97.116,,202.284
964,BOM,NAG,18:50:00,6,1:40:00,20:30:00,6,AI629,AI,Air India,8093,,17457,97.116,,209.484
965,BOM,NAG,5:35:00,1,1:45:00,7:20:00,1,AI627,AI,Air India,8093,,16857,97.116,,202.284
966,BOM,NAG,5:35:00,6,1:45:00,7:20:00,6,AI627,AI,Air India,8093,,16857,97.116,,202.284
967,BOM,NAG,18:50:00,5,1:40:00,20:30:00,5,AI629,AI,Air India,8165,,17457,97.98,,209.484
968,BOM,NAG,18:50:00,4,1:40:00,20:30:00,4,AI629,AI,Air India,8165,,17457,97.98,,209.484
969,BOM,NAG,18:50:00,0,1:40:00,20:30:00,0,AI629,AI,Air India,8165,,16857,97.98,,202.284
970,BOM,NAG,18:50:00,2,1:40:00,20:30:00,2,AI629,AI,Air India,8165,,16857,97.98,,202.284
971,BOM,NAG,18:50:00,3,1:40:00,20:30:00,3,AI629,AI,Air India,8165,,16857,97.98,,202.284
972,BOM,NAG,5:35:00,3,1:45:00,7:20:00,3,AI627,AI,Air India,8165,,16857,97.98,,202.284
973,BOM,NAG,5:35:00,4,1:45:00,7:20:00,4,AI627,AI,Air India,8165,,16857,97.98,,202.284
974,BOM,NAG,5:35:00,5,1:45:00,7:20:00,5,AI627,AI,Air India,8165,,16857,97.98,,202.284
975,BOM,NAG,5:35:00,2,1:45:00,7:20:00,2,AI627,AI,Air India,8165,,16857,97.98,,202.284
976,BOM,NAG,19:15:00,3,1:25:00,20:40:00,3,G8344,G8,Go First,8262,,,99.144,,
977,BOM,NAG,6:15:00,3,1:35:00,7:50:00,3,G82601,G8,Go First,8262,,,99.144,,
978,BOM,NAG,19:15:00,0,1:25:00,20:40:00,0,G8344,G8,Go First,8445,,,101.34,,
979,BOM,NAG,19:15:00,2,1:25:00,20:40:00,2,G8344,G8,Go First,8445,,,101.34,,
980,BOM,NAG,6:15:00,2,1:35:00,7:50:00,2,G82601,G8,Go First,8445,,,101.34,,
981,BOM,NAG,6:15:00,0,1:35:00,7:50:00,0,G82601,G8,Go First,8445,,,101.34,,
982,BOM,NAG,9:40:00,6,1:30:00,11:10:00,6,6E5334,6E,IndiGo,8566,,,102.792,,
983,BOM,IXC,17:30:00,2,2:20:00,19:50:00,2,G82506,G8,Go First,9316,,,111.792,,
984,BOM,IXC,17:30:00,1,2:20:00,19:50:00,1,G82506,G8,Go First,9316,,,111.792,,
985,BOM,IXC,17:30:00,0,2:20:00,19:50:00,0,G82506,G8,Go First,9316,,,111.792,,
986,BOM,IXC,17:30:00,5,2:20:00,19:50:00,5,G82506,G8,Go First,9316,,,111.792,,
987,BOM,IXC,17:30:00,4,2:20:00,19:50:00,4,G82506,G8,Go First,9316,,,111.792,,
988,BOM,IXC,17:30:00,3,2:20:00,19:50:00,3,G82506,G8,Go First,9316,,,111.792,,
989,BOM,IXC,17:30:00,6,2:20:00,19:50:00,6,G82506,G8,Go First,9316,,,111.792,,
990,BOM,IXC,6:00:00,3,2:15:00,8:15:00,3,UK653,UK,Vistara,9331,11038,26422,111.972,132.456,317.064
991,BOM,IXC,6:00:00,4,2:15:00,8:15:00,4,UK653,UK,Vistara,9331,11038,21887,111.972,132.456,262.644
992,BOM,IXC,6:00:00,0,2:15:00,8:15:00,0,UK653,UK,Vistara,9331,11038,41007,111.972,132.456,492.084
993,BOM,IXC,6:00:00,2,2:15:00,8:15:00,2,UK653,UK,Vistara,9331,11038,26422,111.972,132.456,317.064
994,BOM,IXC,6:00:00,1,2:15:00,8:15:00,1,UK653,UK,Vistara,9331,11038,22107,111.972,132.456,265.284
995,BOM,IXC,17:00:00,3,2:20:00,19:20:00,3,UK651,UK,Vistara,9331,11038,26422,111.972,132.456,317.064
996,BOM,IXC,17:00:00,6,2:20:00,19:20:00,6,UK651,UK,Vistara,9331,11038,36693,111.972,132.456,440.316
997,BOM,IXC,17:00:00,0,2:20:00,19:20:00,0,UK651,UK,Vistara,9331,11038,26422,111.972,132.456,317.064
998,BOM,IXC,5:30:00,6,2:20:00,7:50:00,6,UK653,UK,Vistara,9331,11038,22107,111.972,132.456,265.284
999,BOM,IXC,17:00:00,1,2:20:00,19:20:00,1,UK651,UK,Vistara,9331,11038,22107,111.972,132.456,265.284
1000,BOM,IXC,17:00:00,2,2:20:00,19:20:00,2,UK651,UK,Vistara,9331,11038,26422,111.972,132.456,317.064
1001,BOM,IXC,17:00:00,5,2:20:00,19:20:00,5,UK651,UK,Vistara,9331,11038,26422,111.972,132.456,317.064
1002,BOM,IXC,6:00:00,5,2:15:00,8:15:00,5,UK653,UK,Vistara,9510,11038,26422,114.12,132.456,317.064
1003,BOM,IXC,8:40:00,0,2:20:00,11:00:00,0,G8381,G8,Go First,9783,,,117.396,,
1004,BOM,IXC,8:40:00,1,2:20:00,11:00:00,1,G8381,G8,Go First,9783,,,117.396,,
1005,BOM,IXC,8:40:00,2,2:20:00,11:00:00,2,G8381,G8,Go First,9783,,,117.396,,
1006,BOM,IXC,15:35:00,2,2:25:00,18:00:00,2,6E5284,6E,IndiGo,9900,,,118.8,,
1007,BOM,IXC,15:35:00,1,2:25:00,18:00:00,1,6E5284,6E,IndiGo,9900,,,118.8,,
1008,BOM,IXJ,10:50:00,2,2:50:00,13:40:00,2,G8287,G8,Go First,9335,,,112.02,,
1009,BOM,IXJ,10:50:00,0,2:50:00,13:40:00,0,G8287,G8,Go First,10832,,,129.984,,
1010,BOM,IXJ,10:50:00,4,2:50:00,13:40:00,4,G8287,G8,Go First,10832,,,129.984,,
1011,BOM,IXJ,10:50:00,3,2:50:00,13:40:00,3,G8287,G8,Go First,10832,,,129.984,,
1012,BOM,IXJ,10:50:00,1,2:50:00,13:40:00,1,G8287,G8,Go First,11438,,,137.256,,
1013,BOM,IXJ,10:50:00,5,2:50:00,13:40:00,5,G8287,G8,Go First,13256,,,159.072,,
1014,BOM,IXJ,13:35:00,6,2:50:00,16:25:00,6,6E609,6E,IndiGo,14200,,,170.4,,
1015,BOM,IXJ,13:35:00,4,2:50:00,16:25:00,4,6E609,6E,IndiGo,14200,,,170.4,,
1016,BOM,IXJ,13:35:00,3,2:50:00,16:25:00,3,6E609,6E,IndiGo,14200,,,170.4,,
1017,BOM,IXJ,13:35:00,5,2:50:00,16:25:00,5,6E609,6E,IndiGo,14200,,,170.4,,
1018,BOM,IXJ,13:35:00,1,2:50:00,16:25:00,1,6E609,6E,IndiGo,18513,,,222.156,,
1019,BOM,IXJ,13:35:00,2,2:50:00,16:25:00,2,6E609,6E,IndiGo,20145,,,241.74,,
1020,BOM,IXJ,13:35:00,0,2:50:00,16:25:00,0,6E609,6E,IndiGo,21077,,,252.924,,
1021,BOM,SXR,4:30:00,0,2:45:00,7:15:00,0,G83184,G8,Go First,11998,,,143.976,,
1022,BOM,SXR,10:05:00,1,2:40:00,12:45:00,1,SG678,SG,SpiceJet,12149,,,145.788,,
1023,BOM,SXR,10:05:00,2,2:40:00,12:45:00,2,SG678,SG,SpiceJet,12149,,,145.788,,
1024,BOM,SXR,10:05:00,5,2:40:00,12:45:00,5,SG678,SG,SpiceJet,12149,,,145.788,,
1025,BOM,SXR,10:05:00,0,2:40:00,12:45:00,0,SG678,SG,SpiceJet,12149,,,145.788,,
1026,BOM,SXR,10:05:00,6,2:40:00,12:45:00,6,SG678,SG,SpiceJet,12149,,,145.788,,
1027,BOM,SXR,14:15:00,5,2:55:00,17:10:00,5,SG954,SG,SpiceJet,12149,,,145.788,,
1028,BOM,SXR,7:05:00,2,3:00:00,10:05:00,2,SG950,SG,SpiceJet,12149,,,145.788,,
1029,BOM,SXR,7:05:00,5,3:00:00,10:05:00,5,SG950,SG,SpiceJet,12149,,,145.788,,
1030,BOM,SXR,7:05:00,3,3:00:00,10:05:00,3,SG950,SG,SpiceJet,12149,,,145.788,,
1031,BOM,SXR,7:05:00,4,3:00:00,10:05:00,4,SG950,SG,SpiceJet,12149,,,145.788,,
1032,BOM,SXR,7:05:00,0,3:00:00,10:05:00,0,SG950,SG,SpiceJet,12149,,,145.788,,
1033,BOM,SXR,7:05:00,1,3:00:00,10:05:00,1,SG950,SG,SpiceJet,12149,,,145.788,,
1034,BOM,SXR,7:05:00,6,3:00:00,10:05:00,6,SG950,SG,SpiceJet,12149,,,145.788,,
1035,BOM,SXR,10:50:00,6,2:40:00,13:30:00,6,G8287,G8,Go First,12550,,,150.6,,
1036,BOM,SXR,4:30:00,1,2:45:00,7:15:00,1,G83184,G8,Go First,12550,,,150.6,,
1037,BOM,SXR,4:30:00,4,2:45:00,7:15:00,4,G83184,G8,Go First,12550,,,150.6,,
1038,BOM,SXR,4:30:00,3,2:45:00,7:15:00,3,G83184,G8,Go First,12550,,,150.6,,
1039,BOM,SXR,4:30:00,5,2:45:00,7:15:00,5,G83184,G8,Go First,12550,,,150.6,,
1040,BOM,SXR,4:30:00,2,2:45:00,7:15:00,2,G83184,G8,Go First,12550,,,150.6,,
1041,BOM,SXR,4:30:00,6,2:45:00,7:15:00,6,G83184,G8,Go First,12550,,,150.6,,
1042,BOM,SXR,10:05:00,3,2:40:00,12:45:00,3,SG678,SG,SpiceJet,13115,,,157.38,,
1043,BOM,SXR,10:25:00,2,2:45:00,13:10:00,2,UK647,UK,Vistara,13168,16912,54539,158.016,202.944,654.468
1044,BOM,SXR,10:25:00,0,2:45:00,13:10:00,0,UK647,UK,Vistara,13168,14515,27501,158.016,174.18,330.012
